book_id,count,tag_id,tag_name
8492,3,14,fiction
8492,3,28,adventure
8492,26,13,fantasy
8492,12,21,paranormal
8492,36,25,thriller
8492,12,17,horror
8492,7,2,adult
8515,2,34,science
8515,50,33,non-fiction
8515,52,3,biography
8515,2,9,contemporary
8515,6,14,fiction
8515,3,29,book_club
8600,18,16,historical
8600,17,14,fiction
8600,61,7,comedy
8600,1269,33,non-fiction
8600,27,29,book_club
8600,54,2,adult
8600,30,32,school
8646,5,14,fiction
8646,6,26,war
8646,4,18,romance
8646,4,32,school
8646,18,2,adult
8646,19,8,coming-of-age
8646,24,12,family
8646,28,29,book_club
8646,30,9,contemporary
8646,14,11,drama
8647,14,13,fantasy
8647,16,14,fiction
8647,18,2,adult
8647,9,1,action
8647,43,34,science
8647,64,22,sci-fi
8647,93,26,war
8647,42,24,young-adult
8647,19,28,adventure
8648,24,6,classics
8648,32,23,philosphy
8648,28,2,adult
8648,19,26,war
8648,36,13,fantasy
8648,160,22,sci-fi
8648,1109,14,fiction
8648,79,34,science
8648,47,28,adventure
8648,78,24,young-adult
8650,24,13,fantasy
8650,26,9,contemporary
8650,13,11,drama
8650,13,14,fiction
8650,15,32,school
8650,15,20,mystery
8650,32,25,thriller
8650,33,22,sci-fi
8650,73,2,adult
8650,88,34,science
8650,94,1,action
8650,166,17,horror
8650,311,28,adventure
8650,34,6,classics
8676,10,23,philosphy
8676,19,33,non-fiction
8680,4,18,romance
8680,5,7,comedy
8680,3,29,book_club
8680,16,9,contemporary
8680,17,14,fiction
8680,6,23,philosphy
8680,6,13,fantasy
8680,6,2,adult
8680,7,28,adventure
8682,10,28,adventure
8682,10,13,fantasy
8682,10,16,historical
8682,11,18,romance
8682,7,19,magic
8682,13,14,fiction
8682,32,7,comedy
8682,32,2,adult
8682,40,9,contemporary
8682,100,29,book_club
8682,28,23,philosphy
8682,25,6,classics
8694,39,2,adult
8694,40,26,war
8694,53,13,fantasy
8694,32,14,fiction
8694,62,6,classics
8694,160,28,adventure
8694,237,7,comedy
8694,380,22,sci-fi
8694,80,34,science
8695,49,14,fiction
8695,76,6,classics
8695,55,2,adult
8695,70,13,fantasy
8695,52,26,war
8695,31,9,contemporary
8695,225,28,adventure
8695,287,7,comedy
8695,434,22,sci-fi
8695,89,34,science
8696,9,2,adult
8696,12,3,biography
8696,12,16,historical
8696,6,6,classics
8696,7,29,book_club
8696,41,14,fiction
8696,63,7,comedy
8696,253,33,non-fiction
8696,318,34,science
8696,15,22,sci-fi
8696,17,28,adventure
8698,32,14,fiction
8698,36,2,adult
8698,33,26,war
8698,20,9,contemporary
8698,48,13,fantasy
8698,49,6,classics
8698,33,18,romance
8698,204,7,comedy
8698,338,22,sci-fi
8698,123,28,adventure
8698,74,34,science
8725,4,29,book_club
8725,3,27,women
8725,63,3,biography
8725,133,33,non-fiction
8725,6,14,fiction
8725,9,7,comedy
8725,11,2,adult
8732,14,16,historical
8732,14,11,drama
8732,10,29,book_club
8732,7,12,family
8732,9,26,war
8732,16,2,adult
8732,42,32,school
8732,49,14,fiction
8732,193,6,classics
8732,35,8,coming-of-age
8732,18,5,childrens
8732,24,24,young-adult
8732,22,30,childhood
8745,6,14,fiction
8745,4,29,book_club
8745,4,28,adventure
8745,27,27,women
8745,13,9,contemporary
8745,56,33,non-fiction
8745,190,3,biography
8745,8,16,historical
8745,9,2,adult
8745,11,11,drama
8765,9,29,book_club
8765,58,7,comedy
8765,77,27,women
8765,129,3,biography
8765,350,33,non-fiction
8765,47,4,chick-lit
8765,17,9,contemporary
8765,36,2,adult
8765,24,14,fiction
8852,80,14,fiction
8852,75,19,magic
8852,83,17,horror
8852,85,16,historical
8852,96,2,adult
8852,70,26,war
8852,63,21,paranormal
8852,537,32,school
8852,2008,6,classics
8852,181,13,fantasy
8908,83,29,book_club
8908,82,13,fantasy
8908,84,22,sci-fi
8908,91,14,fiction
8908,100,7,comedy
8908,56,16,historical
8908,58,9,contemporary
8908,59,26,war
8908,63,25,thriller
8908,68,1,action
8908,70,34,science
8908,4558,17,horror
8908,132,28,adventure
8908,134,21,paranormal
8908,179,2,adult
8909,47,2,adult
8909,70,34,science
8909,71,32,school
8909,36,13,fantasy
8909,43,25,thriller
8909,33,29,book_club
8909,180,14,fiction
8909,240,17,horror
8909,316,22,sci-fi
8909,818,6,classics
8909,73,28,adventure
8909,129,26,war
8914,3,3,biography
8914,3,16,historical
8914,64,33,non-fiction
8914,104,26,war
8921,67,2,adult
8921,48,30,childhood
8921,108,20,mystery
8921,192,14,fiction
8921,245,25,thriller
8921,418,31,detective
8921,841,6,classics
8921,916,10,crime
8921,178,16,historical
8921,121,29,book_club
8921,173,28,adventure
8921,133,17,horror
8921,140,32,school
8948,7,5,childrens
8948,6,19,magic
8948,4,26,war
8948,18,25,thriller
8948,18,30,childhood
8948,23,13,fantasy
8948,44,21,paranormal
8948,67,14,fiction
8948,79,24,young-adult
8948,193,17,horror
8948,9,22,sci-fi
8948,10,20,mystery
8948,8,9,contemporary
8948,11,1,action
8949,6,26,war
8949,6,5,childrens
8949,7,9,contemporary
8949,4,13,fantasy
8949,5,19,magic
8949,5,22,sci-fi
8949,18,30,childhood
8949,42,21,paranormal
8949,43,28,adventure
8949,67,14,fiction
8949,84,24,young-adult
8949,200,17,horror
8949,17,25,thriller
8949,12,1,action
8949,11,20,mystery
8951,6,26,war
8951,6,9,contemporary
8951,6,19,magic
8951,20,30,childhood
8951,28,13,fantasy
8951,42,28,adventure
8951,46,21,paranormal
8951,69,14,fiction
8951,89,24,young-adult
8951,204,17,horror
8951,9,20,mystery
8951,9,22,sci-fi
8951,9,5,childrens
8951,16,25,thriller
8951,11,1,action
8952,6,9,contemporary
8952,6,26,war
8952,5,13,fantasy
8952,20,30,childhood
8952,45,28,adventure
8952,47,21,paranormal
8952,72,14,fiction
8952,88,24,young-adult
8952,214,17,horror
8952,9,20,mystery
8952,9,5,childrens
8952,8,22,sci-fi
8952,17,25,thriller
8952,12,1,action
8953,13,7,comedy
8953,12,5,childrens
8953,13,24,young-adult
8953,13,12,family
8953,11,18,romance
8953,9,6,classics
8953,9,11,drama
8953,10,26,war
8953,38,8,coming-of-age
8953,84,15,friendship
8953,102,32,school
8953,188,14,fiction
8953,33,9,contemporary
8953,22,29,book_club
8953,27,28,adventure
8953,32,30,childhood
8957,8,19,magic
8957,8,13,fantasy
8957,10,20,mystery
8957,8,32,school
8957,7,22,sci-fi
8957,7,8,coming-of-age
8957,7,9,contemporary
8957,7,26,war
8957,9,18,romance
8957,29,30,childhood
8957,57,28,adventure
8957,66,21,paranormal
8957,121,14,fiction
8957,132,24,young-adult
8957,335,17,horror
8957,25,25,thriller
8957,16,1,action
8957,16,5,childrens
8960,8,26,war
8960,8,20,mystery
8960,8,9,contemporary
8960,10,1,action
8960,6,22,sci-fi
8960,6,8,coming-of-age
8960,6,13,fantasy
8960,22,30,childhood
8960,53,28,adventure
8960,55,21,paranormal
8960,106,14,fiction
8960,121,24,young-adult
8960,288,17,horror
8960,15,5,childrens
8960,19,25,thriller
8962,14,13,fantasy
8962,18,22,sci-fi
8962,16,26,war
8962,18,9,contemporary
8962,19,1,action
8962,12,24,young-adult
8962,12,32,school
8962,52,30,childhood
8962,79,28,adventure
8962,115,21,paranormal
8962,602,17,horror
8962,219,14,fiction
8962,22,20,mystery
8962,22,19,magic
8962,41,5,childrens
8962,31,25,thriller
8963,6,1,action
8963,6,9,contemporary
8963,6,20,mystery
8963,7,26,war
8963,7,13,fantasy
8963,6,22,sci-fi
8963,5,19,magic
8963,22,25,thriller
8963,23,30,childhood
8963,47,21,paranormal
8963,78,14,fiction
8963,95,24,young-adult
8963,228,17,horror
8963,13,5,childrens
8964,4,23,philosphy
8964,25,16,historical
8964,59,33,non-fiction
8964,65,3,biography
8964,5,2,adult
8964,5,14,fiction
8964,5,26,war
8965,9,13,fantasy
8965,9,26,war
8965,10,9,contemporary
8965,9,24,young-adult
8965,8,32,school
8965,13,20,mystery
8965,63,28,adventure
8965,83,21,paranormal
8965,35,30,childhood
8965,155,14,fiction
8965,374,17,horror
8965,15,22,sci-fi
8965,17,19,magic
8965,22,1,action
8965,22,5,childrens
8965,26,25,thriller
8966,6,9,contemporary
8966,6,1,action
8966,7,20,mystery
8966,7,26,war
8966,6,13,fantasy
8966,5,22,sci-fi
8966,18,30,childhood
8966,44,28,adventure
8966,53,21,paranormal
8966,76,14,fiction
8966,88,24,young-adult
8966,223,17,horror
8966,21,25,thriller
8966,10,5,childrens
8967,7,26,war
8967,8,9,contemporary
8967,6,19,magic
8967,6,13,fantasy
8967,6,20,mystery
8967,93,21,paranormal
8967,25,30,childhood
8967,48,28,adventure
8967,92,14,fiction
8967,104,24,young-adult
8967,271,17,horror
8967,22,25,thriller
8967,10,22,sci-fi
8967,13,1,action
8967,14,5,childrens
8968,6,26,war
8968,6,13,fantasy
8968,7,9,contemporary
8968,5,1,action
8968,9,20,mystery
8968,46,28,adventure
8968,55,21,paranormal
8968,92,14,fiction
8968,20,30,childhood
8968,254,17,horror
8968,96,24,young-adult
8968,20,25,thriller
8968,10,22,sci-fi
8968,10,5,childrens
9010,10,18,romance
9010,45,2,adult
9010,60,7,comedy
9010,62,14,fiction
9010,98,3,biography
9010,142,33,non-fiction
9010,22,29,book_club
9010,11,9,contemporary
9013,5,6,classics
9013,5,14,fiction
9013,5,11,drama
9013,7,29,book_club
9013,33,26,war
9013,86,3,biography
9013,93,28,adventure
9013,117,33,non-fiction
9013,214,16,historical
9013,9,2,adult
9014,20,25,thriller
9014,20,20,mystery
9014,21,34,science
9014,14,24,young-adult
9014,15,14,fiction
9014,15,8,coming-of-age
9014,15,9,contemporary
9014,16,22,sci-fi
9014,66,2,adult
9014,132,13,fantasy
9014,146,17,horror
9014,25,11,drama
9014,29,26,war
9014,36,29,book_club
9282,4,14,fiction
9282,3,1,action
9282,4,15,friendship
9282,10,28,adventure
9282,11,29,book_club
9282,12,9,contemporary
9282,19,2,adult
9282,23,4,chick-lit
9282,34,11,drama
9282,122,18,romance
9282,6,25,thriller
9282,5,20,mystery
9298,5,7,comedy
9298,5,15,friendship
9298,4,27,women
9298,4,29,book_club
9298,4,18,romance
9298,17,9,contemporary
9298,17,2,adult
9298,211,14,fiction
9298,682,4,chick-lit
9298,7,11,drama
9300,7,14,fiction
9300,9,18,romance
9300,10,7,comedy
9300,7,29,book_club
9300,10,27,women
9300,32,2,adult
9300,35,9,contemporary
9300,1071,4,chick-lit
9300,14,11,drama
9300,18,12,family
9301,6,27,women
9301,6,29,book_club
9301,8,18,romance
9301,5,14,fiction
9301,26,7,comedy
9301,81,9,contemporary
9301,853,4,chick-lit
9301,20,2,adult
9301,9,11,drama
9301,12,12,family
9302,6,18,romance
9302,7,7,comedy
9302,6,15,friendship
9302,7,11,drama
9302,4,14,fiction
9302,17,2,adult
9302,56,9,contemporary
9302,712,4,chick-lit
9302,9,27,women
9302,9,29,book_club
9303,5,14,fiction
9303,4,27,women
9303,16,7,comedy
9303,20,2,adult
9303,28,9,contemporary
9303,171,18,romance
9303,754,4,chick-lit
9303,8,29,book_club
9303,8,11,drama
9328,43,14,fiction
9328,47,16,historical
9328,50,29,book_club
9328,38,19,magic
9328,35,32,school
9328,54,12,family
9328,177,18,romance
9328,123,9,contemporary
9328,339,13,fantasy
9328,590,6,classics
9328,60,27,women
9328,68,11,drama
9328,91,2,adult
9355,4,6,classics
9355,5,14,fiction
9355,6,29,book_club
9355,6,12,family
9355,3,30,childhood
9355,3,7,comedy
9355,32,9,contemporary
9355,7,2,adult
9355,8,8,coming-of-age
9355,13,11,drama
9370,6,14,fiction
9370,4,28,adventure
9370,28,29,book_club
9370,30,7,comedy
9370,33,13,fantasy
9370,17,2,adult
9370,34,9,contemporary
9370,16,23,philosphy
9375,33,16,historical
9375,40,7,comedy
9375,24,8,coming-of-age
9375,28,14,fiction
9375,44,20,mystery
9375,109,2,adult
9375,150,9,contemporary
9375,208,29,book_club
9375,275,6,classics
9375,319,4,chick-lit
9375,81,18,romance
9375,60,11,drama
9375,78,27,women
9375,69,15,friendship
9416,44,7,comedy
9416,29,24,young-adult
9416,101,14,fiction
9416,108,26,war
9416,159,4,chick-lit
9416,179,9,contemporary
9416,216,2,adult
9416,64,29,book_club
9416,91,18,romance
9417,18,12,family
9417,19,26,war
9417,46,9,contemporary
9417,67,7,comedy
9417,81,2,adult
9417,237,4,chick-lit
9417,590,14,fiction
9417,38,18,romance
9418,18,26,war
9418,17,18,romance
9418,28,14,fiction
9418,79,7,comedy
9418,95,2,adult
9418,240,9,contemporary
9418,515,4,chick-lit
9419,20,14,fiction
9419,17,26,war
9419,16,18,romance
9419,62,7,comedy
9419,91,2,adult
9419,189,9,contemporary
9419,2295,4,chick-lit
9420,16,26,war
9420,19,12,family
9420,19,14,fiction
9420,51,9,contemporary
9420,59,7,comedy
9420,68,2,adult
9420,275,18,romance
9420,1979,4,chick-lit
9454,5,34,science
9454,3,14,fiction
9454,17,16,historical
9454,44,33,non-fiction
9454,45,6,classics
9454,19,23,philosphy
9454,7,32,school
9475,10,22,sci-fi
9475,10,15,friendship
9475,12,26,war
9475,12,13,fantasy
9475,13,14,fiction
9475,8,8,coming-of-age
9475,70,20,mystery
9475,80,28,adventure
9475,105,24,young-adult
9475,124,19,magic
9475,107,5,childrens
9475,19,21,paranormal
9475,20,32,school
9503,8,14,fiction
9503,8,4,chick-lit
9503,7,27,women
9503,9,29,book_club
9503,10,7,comedy
9503,11,11,drama
9503,6,16,historical
9503,6,21,paranormal
9503,6,6,classics
9503,29,2,adult
9503,36,9,contemporary
9503,17,20,mystery
9503,22,28,adventure
9516,45,12,family
9516,43,6,classics
9516,47,14,fiction
9516,51,29,book_club
9516,48,32,school
9516,74,9,contemporary
9516,259,24,young-adult
9516,464,26,war
9516,491,16,historical
9516,757,33,non-fiction
9516,553,3,biography
9516,80,27,women
9516,116,2,adult
9516,166,8,coming-of-age
9517,21,12,family
9517,24,32,school
9517,25,9,contemporary
9517,17,14,fiction
9517,127,26,war
9517,183,16,historical
9517,258,3,biography
9517,320,33,non-fiction
9517,47,29,book_club
9517,48,2,adult
9517,38,27,women
9517,66,8,coming-of-age
9517,59,24,young-adult
9522,4,6,classics
9522,6,26,war
9522,5,27,women
9522,5,32,school
9522,4,14,fiction
9522,10,2,adult
9522,17,24,young-adult
9522,6,9,contemporary
9522,32,16,historical
9522,37,33,non-fiction
9522,17,29,book_club
9522,28,3,biography
9526,11,9,contemporary
9526,13,16,historical
9526,7,2,adult
9526,7,18,romance
9526,46,27,women
9526,47,7,comedy
9526,56,14,fiction
9526,14,12,family
9526,118,33,non-fiction
9526,73,3,biography
9530,7,29,book_club
9530,4,16,historical
9530,4,1,action
9530,20,34,science
9530,20,26,war
9530,31,20,mystery
9530,45,3,biography
9530,116,28,adventure
9530,181,33,non-fiction
9530,13,14,fiction
9530,9,2,adult
9531,11,26,war
9531,12,13,fantasy
9531,11,14,fiction
9531,9,6,classics
9531,8,7,comedy
9531,8,1,action
9531,8,22,sci-fi
9531,9,16,historical
9531,14,15,friendship
9531,68,5,childrens
9531,70,19,magic
9531,78,24,young-adult
9531,139,28,adventure
9531,15,20,mystery
9531,21,30,childhood
9532,29,2,adult
9532,42,1,action
9532,34,32,school
9532,35,5,childrens
9532,37,6,classics
9532,39,13,fantasy
9532,28,26,war
9532,28,14,fiction
9532,26,30,childhood
9532,22,19,magic
9532,26,8,coming-of-age
9532,23,9,contemporary
9532,99,28,adventure
9532,152,22,sci-fi
9532,186,24,young-adult
9532,82,34,science
9534,11,1,action
9534,22,13,fantasy
9534,10,32,school
9534,14,2,adult
9534,65,24,young-adult
9534,96,22,sci-fi
9534,152,26,war
9534,645,14,fiction
9534,60,34,science
9534,50,28,adventure
9539,25,34,science
9539,25,14,fiction
9539,19,2,adult
9539,92,22,sci-fi
9539,101,19,magic
9539,116,28,adventure
9539,178,13,fantasy
9549,4,1,action
9549,5,2,adult
9549,3,13,fantasy
9549,17,14,fiction
9549,18,28,adventure
9549,31,22,sci-fi
9549,5,30,childhood
9549,6,26,war
9549,11,34,science
9555,11,14,fiction
9555,13,2,adult
9555,15,29,book_club
9555,8,11,drama
9555,9,7,comedy
9555,78,13,fantasy
9555,83,9,contemporary
9557,25,14,fiction
9557,29,29,book_club
9557,29,18,romance
9557,89,20,mystery
9557,254,9,contemporary
9557,34,11,drama
9557,36,2,adult
9557,68,13,fantasy
9566,8,18,romance
9566,11,14,fiction
9566,10,6,classics
9566,9,29,book_club
9566,6,28,adventure
9566,33,7,comedy
9566,50,9,contemporary
9566,31,2,adult
9566,19,23,philosphy
9566,25,13,fantasy
9567,3,6,classics
9567,3,28,adventure
9567,12,7,comedy
9567,15,9,contemporary
9567,16,14,fiction
9567,4,2,adult
9567,4,13,fantasy
9567,8,23,philosphy
9567,7,29,book_club
9569,2,13,fantasy
9569,2,28,adventure
9569,9,14,fiction
9569,12,7,comedy
9569,13,9,contemporary
9569,8,2,adult
9569,7,29,book_club
9569,6,23,philosphy
9570,4,28,adventure
9570,5,29,book_club
9570,4,6,classics
9570,6,14,fiction
9570,18,7,comedy
9570,21,23,philosphy
9570,29,9,contemporary
9570,15,13,fantasy
9570,14,2,adult
9589,6,22,sci-fi
9589,6,2,adult
9589,7,14,fiction
9589,6,29,book_club
9589,5,33,non-fiction
9589,5,11,drama
9589,9,7,comedy
9589,68,6,classics
9589,25,9,contemporary
9589,11,26,war
9589,15,13,fantasy
9590,11,13,fantasy
9590,11,2,adult
9590,18,22,sci-fi
9590,13,14,fiction
9590,14,29,book_club
9590,15,23,philosphy
9590,8,32,school
9590,47,6,classics
9590,166,7,comedy
9590,19,9,contemporary
9592,19,9,contemporary
9592,24,2,adult
9592,14,7,comedy
9592,14,14,fiction
9592,15,22,sci-fi
9592,180,26,war
9592,252,16,historical
9592,347,6,classics
9592,27,34,science
9592,27,10,crime
9592,47,29,book_club
9592,34,13,fantasy
9593,21,7,comedy
9593,24,2,adult
9593,21,14,fiction
9593,13,22,sci-fi
9593,28,9,contemporary
9593,100,6,classics
9593,28,13,fantasy
9593,36,29,book_club
9594,6,14,fiction
9594,9,23,philosphy
9594,8,2,adult
9594,8,22,sci-fi
9594,26,13,fantasy
9594,81,6,classics
9594,115,7,comedy
9594,11,34,science
9594,11,33,non-fiction
9594,14,3,biography
9594,19,29,book_club
9594,17,9,contemporary
9595,7,2,adult
9595,8,22,sci-fi
9595,8,14,fiction
9595,5,13,fantasy
9595,109,7,comedy
9595,94,6,classics
9595,12,9,contemporary
9597,10,13,fantasy
9597,11,7,comedy
9597,11,14,fiction
9597,12,29,book_club
9597,13,9,contemporary
9597,14,22,sci-fi
9597,8,23,philosphy
9597,16,2,adult
9597,71,6,classics
9597,23,34,science
9598,6,7,comedy
9598,7,22,sci-fi
9598,5,10,crime
9598,4,2,adult
9598,10,6,classics
9598,26,14,fiction
9598,39,17,horror
9598,41,9,contemporary
9601,6,29,book_club
9601,7,26,war
9601,9,7,comedy
9601,8,13,fantasy
9601,5,22,sci-fi
9601,28,14,fiction
9601,133,6,classics
9601,9,2,adult
9601,27,9,contemporary
9601,11,16,historical
9646,13,16,historical
9646,10,14,fiction
9646,160,6,classics
9646,180,3,biography
9646,210,26,war
9646,231,33,non-fiction
9648,5,2,adult
9648,6,16,historical
9648,6,29,book_club
9648,8,33,non-fiction
9648,4,23,philosphy
9648,4,11,drama
9648,19,14,fiction
9648,42,6,classics
9650,7,32,school
9650,7,2,adult
9650,6,33,non-fiction
9650,6,11,drama
9650,47,6,classics
9650,52,14,fiction
9650,65,16,historical
9650,12,3,biography
9654,9,18,romance
9654,8,33,non-fiction
9654,11,3,biography
9654,11,7,comedy
9654,7,14,fiction
9654,29,2,adult
9654,35,27,women
9654,36,4,chick-lit
9654,56,29,book_club
9654,120,6,classics
9654,25,9,contemporary
9712,52,16,historical
9712,48,13,fantasy
9712,55,18,romance
9712,47,29,book_club
9712,37,14,fiction
9712,156,2,adult
9712,198,6,classics
9712,114,9,contemporary
9712,94,11,drama
9717,53,29,book_club
9717,64,11,drama
9717,70,14,fiction
9717,74,18,romance
9717,39,32,school
9717,42,16,historical
9717,258,6,classics
9717,305,9,contemporary
9717,894,23,philosphy
9717,91,2,adult
9742,23,34,science
9742,17,16,historical
9742,65,23,philosphy
9742,612,33,non-fiction
9742,670,3,biography
9742,52,29,book_club
9742,30,2,adult
9762,10,23,philosphy
9762,37,33,non-fiction
9762,4,29,book_club
9762,4,18,romance
9762,5,2,adult
9777,53,14,fiction
9777,42,29,book_club
9777,39,18,romance
9777,67,12,family
9777,43,27,women
9777,67,11,drama
9777,191,6,classics
9777,209,9,contemporary
9777,317,16,historical
9777,97,32,school
9777,106,2,adult
9784,10,2,adult
9784,11,32,school
9784,12,29,book_club
9784,11,18,romance
9784,13,14,fiction
9784,8,16,historical
9784,8,11,drama
9784,9,27,women
9784,710,6,classics
9791,31,29,book_club
9791,35,9,contemporary
9791,201,7,comedy
9791,203,16,historical
9791,324,3,biography
9791,474,28,adventure
9791,1853,33,non-fiction
9791,143,2,adult
9791,81,34,science
9791,89,14,fiction
9799,9,9,contemporary
9799,9,15,friendship
9799,11,29,book_club
9799,12,2,adult
9799,7,14,fiction
9799,22,8,coming-of-age
9799,22,13,fantasy
9799,18,16,historical
9804,7,2,adult
9804,8,18,romance
9804,8,28,adventure
9804,7,29,book_club
9804,6,26,war
9804,31,6,classics
9804,51,16,historical
9804,80,14,fiction
9804,84,13,fantasy
9804,15,9,contemporary
9804,21,32,school
9809,22,16,historical
9809,21,9,contemporary
9809,22,33,non-fiction
9809,27,29,book_club
9809,86,14,fiction
9809,331,6,classics
9809,381,13,fantasy
9809,58,23,philosphy
9820,15,14,fiction
9820,38,15,friendship
9820,40,2,adult
9820,41,6,classics
9820,41,9,contemporary
9820,44,16,historical
9820,37,18,romance
9820,82,29,book_club
9822,41,13,fantasy
9822,31,14,fiction
9822,25,22,sci-fi
9822,28,29,book_club
9822,29,26,war
9822,182,5,childrens
9822,191,28,adventure
9822,232,24,young-adult
9822,316,30,childhood
9822,530,6,classics
9822,97,32,school
9827,6,9,contemporary
9827,6,14,fiction
9827,8,29,book_club
9827,4,20,mystery
9827,8,2,adult
9827,4,1,action
9827,25,28,adventure
9827,52,16,historical
9827,70,6,classics
9827,111,26,war
9827,12,11,drama
9827,19,25,thriller
9833,10,14,fiction
9833,12,2,adult
9833,8,29,book_club
9833,50,13,fantasy
9833,36,9,contemporary
9838,10,12,family
9838,7,29,book_club
9838,7,2,adult
9838,7,32,school
9838,7,11,drama
9838,28,9,contemporary
9838,28,14,fiction
9838,86,16,historical
9838,102,3,biography
9838,136,33,non-fiction
9838,26,26,war
9844,13,14,fiction
9844,14,24,young-adult
9844,17,12,family
9844,11,11,drama
9844,12,18,romance
9844,17,15,friendship
9844,75,9,contemporary
9844,60,29,book_club
9844,65,2,adult
9844,129,8,coming-of-age
9844,234,4,chick-lit
9844,378,26,war
9844,47,32,school
9854,105,33,non-fiction
9854,7,23,philosphy
9854,7,32,school
9854,11,16,historical
9864,4,11,drama
9864,4,23,philosphy
9864,5,6,classics
9864,4,29,book_club
9864,18,14,fiction
9864,21,9,contemporary
9864,21,18,romance
9864,10,2,adult
9864,12,13,fantasy
9865,4,16,historical
9865,4,12,family
9865,4,2,adult
9865,4,29,book_club
9865,4,19,magic
9865,22,9,contemporary
9865,22,14,fiction
9865,8,6,classics
9865,15,13,fantasy
9912,8,8,coming-of-age
9912,10,14,fiction
9912,6,6,classics
9912,11,29,book_club
9912,23,2,adult
9912,34,9,contemporary
9912,12,25,thriller
9912,12,26,war
9912,14,7,comedy
9912,15,11,drama
9912,16,18,romance
9913,10,14,fiction
9913,4,2,adult
9913,4,10,crime
9913,5,6,classics
9913,4,11,drama
9913,21,25,thriller
9913,24,9,contemporary
9913,29,17,horror
9914,3,29,book_club
9914,3,2,adult
9914,4,14,fiction
9914,17,25,thriller
9914,17,9,contemporary
9914,5,17,horror
9914,5,11,drama
9914,5,20,mystery
9915,17,11,drama
9915,19,29,book_club
9915,20,14,fiction
9915,58,9,contemporary
9915,28,2,adult
9915,28,26,war
9915,33,6,classics
9915,37,8,coming-of-age
9943,4,18,romance
9943,3,26,war
9943,4,14,fiction
9943,3,20,mystery
9943,3,27,women
9943,15,29,book_club
9943,18,2,adult
9943,30,9,contemporary
9943,7,12,family
9943,8,11,drama
9943,8,4,chick-lit
9957,10,29,book_club
9957,9,26,war
9957,11,17,horror
9957,6,10,crime
9957,6,14,fiction
9957,36,9,contemporary
9957,26,2,adult
9957,12,6,classics
9957,16,11,drama
9957,16,8,coming-of-age
9957,17,12,family
9998,7,2,adult
9998,7,29,book_club
9998,7,22,sci-fi
9998,6,20,mystery
9998,9,9,contemporary
9998,6,11,drama
9998,38,14,fiction
9998,113,6,classics
9998,10,32,school
9998,25,13,fantasy
9998,17,23,philosphy
9998,21,17,horror
10006,5,2,adult
10006,6,14,fiction
10006,5,13,fantasy
10006,4,19,magic
10006,4,25,thriller
10006,4,20,mystery
10006,51,9,contemporary
10006,10,11,drama
10009,6,2,adult
10009,5,18,romance
10009,7,23,philosphy
10009,38,6,classics
10009,40,14,fiction
10009,58,32,school
10009,13,9,contemporary
10009,19,11,drama
10031,4,26,war
10031,4,14,fiction
10031,4,32,school
10031,3,33,non-fiction
10031,64,6,classics
10031,138,23,philosphy
10031,5,9,contemporary
10031,6,11,drama
10033,5,9,contemporary
10033,20,14,fiction
10033,96,33,non-fiction
10033,114,6,classics
10033,1722,23,philosphy
10037,6,2,adult
10037,5,33,non-fiction
10037,4,9,contemporary
10037,4,14,fiction
10037,7,13,fantasy
10037,36,6,classics
10037,38,32,school
10037,328,11,drama
10037,419,23,philosphy
10058,8,32,school
10058,7,6,classics
10058,5,29,book_club
10058,68,16,historical
10058,172,26,war
10058,191,33,non-fiction
10058,90,3,biography
10058,10,14,fiction
10058,11,2,adult
10065,11,14,fiction
10065,17,7,comedy
10065,80,13,fantasy
10065,104,5,childrens
10065,127,26,war
10065,263,30,childhood
10065,61,24,young-adult
10065,18,6,classics
10065,31,32,school
10073,26,14,fiction
10073,15,29,book_club
10073,16,18,romance
10073,27,15,friendship
10073,61,7,comedy
10073,71,2,adult
10073,125,9,contemporary
10073,38,11,drama
10084,4,14,fiction
10084,3,10,crime
10084,6,20,mystery
10084,26,22,sci-fi
10084,26,28,adventure
10084,34,13,fantasy
10084,18,34,science
10084,7,25,thriller
10090,4,14,fiction
10090,5,20,mystery
10090,3,2,adult
10090,16,22,sci-fi
10090,17,28,adventure
10090,33,13,fantasy
10090,15,34,science
10090,7,25,thriller
10092,3,20,mystery
10092,4,14,fiction
10092,5,25,thriller
10092,3,2,adult
10092,22,22,sci-fi
10092,29,13,fantasy
10092,15,34,science
10092,13,28,adventure
10104,10,6,classics
10104,11,29,book_club
10104,185,16,historical
10104,361,33,non-fiction
10104,551,3,biography
10104,16,27,women
10104,16,2,adult
10104,29,14,fiction
10105,3,11,drama
10105,4,14,fiction
10105,4,2,adult
10105,21,18,romance
10105,41,16,historical
10105,5,33,non-fiction
10105,7,3,biography
10105,7,29,book_club
10108,6,18,romance
10108,4,6,classics
10108,18,2,adult
10108,34,33,non-fiction
10108,59,3,biography
10108,151,16,historical
10108,195,14,fiction
10115,6,6,classics
10115,9,33,non-fiction
10115,7,14,fiction
10115,24,2,adult
10115,33,3,biography
10115,91,16,historical
10115,41,18,romance
10115,11,27,women
10115,17,29,book_club
10155,12,2,adult
10155,11,34,science
10155,14,1,action
10155,14,22,sci-fi
10155,16,13,fantasy
10155,9,17,horror
10155,9,20,mystery
10155,9,16,historical
10155,10,29,book_club
10155,29,14,fiction
10155,18,30,childhood
10155,212,6,classics
10155,409,28,adventure
